,track_id,track_name,track_album_name,playlist_name
26245,2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Mecca And The Soul Brother,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26246,3dqDRmye4pQMEHBFvJxhsA,Brains,The Gruesome Features,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26247,1eDS8ii1utvj0PjfQLrDb4,Skin,The Divine Feminine,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26248,1cBNzkPsAdI7XJaKIsjKUk,"Girl, Interrupted",Life,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26249,4bqTcIQAj0aqqyS5LzMVPx,Sit Back (feat. Truthos Mufasa & Black Josh),Escape Music,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26250,26RcjBcThMrZ8KvsqApOvN,Let Nas Down,Born Sinner,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26251,4ZDmwD9RakgRLiSyL6oaKa,Never Stop Loving You Ft. Terrace Martin & Talib Kweli,The Wonder Years,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26252,2ik5YFBdGUmPdT5Qxx1Mwf,Sketches of Pain,Majestic Casual - Chapter I,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26253,0VughFCmfCAbSPwfAUNWeU,BIG Dreams,Mic Check,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26254,1345xOev1kyaeqRdeTxiLi,Life in the Balance,Nature's Greatest Mystery,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26255,0DJBgfyaAlT7T0i0YAuzrS,Blaze It up (feat. Sparkz),Escape Music,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26256,1Q7vga2QfgMUTmAWXWb3CI,Rest in Pedals,Rest in Pedals,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26257,7thr8kzCpwu5ps4feugpkj,Bag Uh Weed,Bag Uh Weed,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26258,3a1jDMHy0W7598Mu3jkLBh,The High Way,The Road to the Interdimensional Piff Highway,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26259,0FMMLKHb74VB0H5u2fP6xo,"Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni",Clin D'oeil,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26260,2x5Frs6ts14U4MSLrQQlXg,Why iii Love The Moon.,Yesterday's Tomorrow,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26261,1x1BKrrpq7CfOZPBeUsx16,Grey Luh,Berhana,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26262,2cw5oXKN9cVz353K6JFAbc,It's A Shame,LOVE.LIFE.LIVE,Saxophone in Hip Hop - R&B Lounge - Jazz Rap
26263,0n4bhnGYIoVlEGGbuogyOF,Bae City Rollaz,Bae,Japanese Funk/Soul/NEO/Jazz/Acid
26264,04Uz6OywoKTsVETCQ9vAP9,YEBISU - Yung Bae Edit,Bae,Japanese Funk/Soul/NEO/Jazz/Acid
26265,4RzhIVXS4ID3UkARntYICJ,Fly with Me,Bae,Japanese Funk/Soul/NEO/Jazz/Acid
26266,0YHTIIZalPKM9WkQUDQ9Oj,I Want Cha Back,BA3,Japanese Funk/Soul/NEO/Jazz/Acid
26267,2EWg5vyWthxFUFRtcwpnpo,Magic,B4E,Japanese Funk/Soul/NEO/Jazz/Acid
26268,2KpCVL6gtwaKAbyCcwvADp,I Can Tell,B4E,Japanese Funk/Soul/NEO/Jazz/Acid
26269,4zFDDTSInTkLg0d0KzxqJj,Selfish High Heels (feat. Macross 82-99 & Harrison),Selfish High Heels (feat. Macross 82-99 & Harrison),Japanese Funk/Soul/NEO/Jazz/Acid
26270,1mfcYIaZ2xiXv9q75sxdnP,I Miss You (feat. Roman),CHAM!,Japanese Funk/Soul/NEO/Jazz/Acid
26271,5itV76hYlBdBeUIMZlkRwE,Perfect Blue,CHAM!,Japanese Funk/Soul/NEO/Jazz/Acid
26272,4MmO631CdxuFOm18UVbhkp,Fun Tonight,CHAM!,Japanese Funk/Soul/NEO/Jazz/Acid
26273,1UMTkDVCP1Osrt9BLj12go,Miss Macross,CHAM!,Japanese Funk/Soul/NEO/Jazz/Acid
26274,5BZlA4HSV36XZqnfOQOzyz,Sailor Team,CHAM!,Japanese Funk/Soul/NEO/Jazz/Acid
26275,6U1J1IBf0WrwKnUqoSuABj,Dance!,"Idols, Sakura",Japanese Funk/Soul/NEO/Jazz/Acid
26276,7G1sVwrOMDULbm28gLHKbs,Cherry (feat. Night Tempo & Punipunidenki),"Idols, Sakura",Japanese Funk/Soul/NEO/Jazz/Acid
26277,2YP9BF2Y9NUMJqgmx50FLH,Horsey (feat. Sarah Bonito),"Idols, Sakura",Japanese Funk/Soul/NEO/Jazz/Acid
26278,3YqoVQblEPKohgRhvjrj3t,Sakura (feat. Punipunidenki & Le Real),SAILORWAVE II,Japanese Funk/Soul/NEO/Jazz/Acid
26279,4ho1IGIXGpUAdjnIxm6y4J,Aogashima Island!,SAILORWAVE II,Japanese Funk/Soul/NEO/Jazz/Acid
26280,6zft2zhROoyqxbNuG5piOv,Dance?,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26281,1LhJHk9KH5HZsxIfpTHRm4,Love You,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26282,7jrmV2k23QbZ3ms08qhG97,ShortCake,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26283,5ffsJmXSU71JveX1hC4IFG,Suki? Suki!,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26284,2dtRDOAIVi1RhZ1LZpiXn0,Koi,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26285,1Ljc8eYYwzg9lMzk5QvYrW,Lovely!,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26286,7iWxKANfS7XgfKPZW9whfR,Destiny,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26287,4ty7xlPcY95PFwOR9c3qRT,Keep On,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26288,2zh9VJU5HyzDBJIfdTpeOC,Love Me Like You Do,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26289,5ZJSYBtS2P2NmFpYqJnDNU,Reversible Love,Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26290,63hpwQ6bWNxQ0YWTUaGtha,Shimasyou! (Do It!),Fantasy,Japanese Funk/Soul/NEO/Jazz/Acid
26291,0zMBgwM8IX7tC0oVSM8hT9,Catch!,Catch!,Japanese Funk/Soul/NEO/Jazz/Acid
26292,5FYQ27w9dCOPtAOLIgWdVF,Better Days,Better Days,Japanese Funk/Soul/NEO/Jazz/Acid
26293,4y173YPGEEH32niIS4Anb0,Usagi Funk,Usagi Funk,Japanese Funk/Soul/NEO/Jazz/Acid
26294,4668NzBeVEmBV175TwDRiL,Starlight Girl,Moonrise,Japanese Funk/Soul/NEO/Jazz/Acid
26295,5J3Vufapnr5ThbwpcbxDoi,Small City,Pink Dance ピンクのダンス EP,Japanese Funk/Soul/NEO/Jazz/Acid
26296,4EBHtWDWT3rXDzfRh1CIMR,crazy Nights 狂気夜,Pink Dance ピンクのダンス EP,Japanese Funk/Soul/NEO/Jazz/Acid
26297,5X0FDRaiN7aBScXyJwEPMG,Pink Dance ピンクのダンス,Pink Dance ピンクのダンス EP,Japanese Funk/Soul/NEO/Jazz/Acid
26298,0Pty8SVxAew9j7eBOD8Kaa,Older Girl,Navigator,Japanese Funk/Soul/NEO/Jazz/Acid
26299,5ao8tEjVqtn9zx0YHvtNRU,君は1000%,Navigator,Japanese Funk/Soul/NEO/Jazz/Acid
26300,74UH2neux1IsLGhW0IOG4j,You Belong to Him,Navigator,Japanese Funk/Soul/NEO/Jazz/Acid
26301,6ZkCW6AT0fPg6Oi6f5hS8L,Ipanema Rain,Crystal Night,Japanese Funk/Soul/NEO/Jazz/Acid
26302,4Kt9ktbH1rLPGSfc8YXpfr,Counterlight,Crystal Night,Japanese Funk/Soul/NEO/Jazz/Acid
26303,2nMjfJtl5Tj5F9vzuHhqOl,Crystal Night,Crystal Night,Japanese Funk/Soul/NEO/Jazz/Acid
26304,64F0vO85TOINI2wItykfU0,Super Chance,Crystal Night,Japanese Funk/Soul/NEO/Jazz/Acid
26305,7ISDHzm0wwyyYTA6oBahNC,Phoenix,Crystal Night,Japanese Funk/Soul/NEO/Jazz/Acid
26306,6OuFH2f6Oq0QddSmwZJu6T,Lady Free,Crystal Night,Japanese Funk/Soul/NEO/Jazz/Acid
26307,36x7aTWJLabT8s5pazV66a,贅沢な罠,CIGARETTE & ALCOHOL,Japanese Funk/Soul/NEO/Jazz/Acid
26308,6AKoio5a5qRiIK6QvYJJrr,レイディ・ブルース,CIGARETTE & ALCOHOL,Japanese Funk/Soul/NEO/Jazz/Acid
26309,62XLlA4Rf4m406v8vprzSD,Boogie Nights,VIRTUAL GRAVITY,Japanese Funk/Soul/NEO/Jazz/Acid
26310,2aZ7e1oWOjztKYRBJiAXHS,Hollywood,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26311,4VaoEK74pHlhf72js5Kbwy,Keep On Baby!,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26312,7KhafSGST0BDThAmBrUSgr,November,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26313,0AN7buveJEF1x9YwnAbumB,Things That You Do,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26314,3pr5K78tjjl9lpgm6CDzwD,Let's Go Out Somewhere,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26315,2RJXoqhihn42mmQ2ZLiEO3,Ai じゃ ない,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26316,0pE0iF1LmCtqUWoLMZWR6r,Golden Funky Groove,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26317,5aJg8WWDh4Jfr8wIJhE1vl,ストーカー,CHEESECAKE+,Japanese Funk/Soul/NEO/Jazz/Acid
26318,08AVrER4Kh0Q9ORinSK3SQ,Night Cruise,Paradise,Japanese Funk/Soul/NEO/Jazz/Acid
26319,7ppgB5qYI5nhpWg7e1tvM8,Blatant Plagiarism,Blatant Plagiarism,Japanese Funk/Soul/NEO/Jazz/Acid
26320,37k5Fz1L65ypPdLOnO2EWr,マシュ・ケ・ナダ,1969,Japanese Funk/Soul/NEO/Jazz/Acid
26321,6AzSMF56Bce1YCaizQpzWH,ラビリンス - Album Mix,何度でも新しく生まれる,Japanese Funk/Soul/NEO/Jazz/Acid
26322,7gdgzCgsTgmYil11lt7BUw,惑星タントラ,何度でも新しく生まれる,Japanese Funk/Soul/NEO/Jazz/Acid
26323,2FavFnagG4fHny2f6GSyhr,春はトワに目覚める - Ver.2,何度でも新しく生まれる,Japanese Funk/Soul/NEO/Jazz/Acid
26324,1hQZiYDGr6bbLc3ZxsT1CM,TIME,何度でも新しく生まれる,Japanese Funk/Soul/NEO/Jazz/Acid
26325,6meIeOX3DHdaCnaNw67abE,Sukiyaki,Lost Hits Of The 60's (All Original Artists & Versions),Japanese Funk/Soul/NEO/Jazz/Acid
26326,3QOJdBuXIxpfZ0UfUyErpJ,I Thought It Was You (with Herbie Hancock),Butterfly (with Herbie Hancock),Japanese Funk/Soul/NEO/Jazz/Acid
26327,7jZN1zPbCfujEntIWp0UuU,Butterfly (with Herbie Hancock),Butterfly (with Herbie Hancock),Japanese Funk/Soul/NEO/Jazz/Acid
26328,1GbISZGgBfYuiM48ows4PU,カナディアン・ララバイ,ネオ・ヒストリー,Japanese Funk/Soul/NEO/Jazz/Acid
26329,1a6dXyCu3izFQuW5VUzoYc,シンプル・ラブ,ネオ・ヒストリー,Japanese Funk/Soul/NEO/Jazz/Acid
26330,1RPlzicSrdBWXLCBu8ZnO8,サファリ・ナイト,ネオ・ヒストリー,Japanese Funk/Soul/NEO/Jazz/Acid
26331,5WTCHYg9G27e9e5HFKGdd1,Sweet Love,THE BEST SONGS of JUNKO OHASHI,Japanese Funk/Soul/NEO/Jazz/Acid
26332,4twOuEvYNHNUc9dHUqhhUY,恋に溺れて -Crazy About You-,THE BEST SONGS of JUNKO OHASHI,Japanese Funk/Soul/NEO/Jazz/Acid
26333,1f76rJMP93OCXuDn3lzq0S,男と女,THE BEST SONGS of JUNKO OHASHI,Japanese Funk/Soul/NEO/Jazz/Acid
26334,40uwNPMXHFJlZmxjzjody3,たそがれマイ・ラブ,ゴールデン☆ベスト 大橋純子 シングルス,Japanese Funk/Soul/NEO/Jazz/Acid
26335,5RSpR665UGsu1FFEq1pG8R,I'm in Love,浮遊空間,Japanese Funk/Soul/NEO/Jazz/Acid
26336,0JUWF44gfMszGNhjCF7Ufs,Midnight Pretenders,浮遊空間,Japanese Funk/Soul/NEO/Jazz/Acid
26337,38NUJ71SZ6h0RhWCTCt2wi,Body to Body,浮遊空間,Japanese Funk/Soul/NEO/Jazz/Acid
26338,1DWfjSM4lKBjg7hQLwYkr2,ひと夏のタペストリー,浮遊空間,Japanese Funk/Soul/NEO/Jazz/Acid
26339,3M7p6WJoq4ErrxVmga2sov,Voce é Bossanova,PURISSIMA,Japanese Funk/Soul/NEO/Jazz/Acid
26340,69rYBfpfc1RXKW8W08BPhC,春の手紙,"Kyoto Cafe -Soothing, Acoustic & Nostalgic-",Japanese Funk/Soul/NEO/Jazz/Acid
26341,6WQ6SSZtvdLmmXkmliTasP,Konuka Ame,I Stand Alone Vol. 4 - EP,Japanese Funk/Soul/NEO/Jazz/Acid
26342,5PNbUaIYAbm7clBZeU7oeQ,Misty Night Cruising,ゴールデン☆ベスト,Japanese Funk/Soul/NEO/Jazz/Acid
26343,5QVIt5N6Rg7fJHrwUt55Zo,ガラスのPALM TREE,First Finale,Japanese Funk/Soul/NEO/Jazz/Acid
26344,2QIxieRCegkCSS2nDsBFRG,君のハートはマリンブルー,River's Island,Japanese Funk/Soul/NEO/Jazz/Acid
26345,1Hfjy5mfIUsBLBBf4eqBnO,Riverside Hotel,NEVER ENDING SUMMER,Japanese Funk/Soul/NEO/Jazz/Acid
26346,4RvJ5sXFvWt8n9HHt7yBRD,Summer Suspicion,AQUA CITY,Japanese Funk/Soul/NEO/Jazz/Acid
26347,5Apf3vHBoTfRBTRhrndVXO,Midnight Down Town,AQUA CITY,Japanese Funk/Soul/NEO/Jazz/Acid
26348,2jsbLRAHKu0FCZcbySednM,Futari No Natsu Monogatari Never Ending Summer,Another Summer,Japanese Funk/Soul/NEO/Jazz/Acid
26349,0DCzMvkONMvWDiOtVzyRUX,Dear Breeze,Another Summer,Japanese Funk/Soul/NEO/Jazz/Acid
26350,50RKxAH1u49WI5BI8AlRaw,Samishii Nettaigyo (Bonus Track) - Remastered 2013,Twin Memories (Remastered 2013),Japanese Funk/Soul/NEO/Jazz/Acid
26351,5tAINIC5mrsL4yu3Pi8Krb,愛が止まらない ~Turn It Into Love~,Reminiscence,Japanese Funk/Soul/NEO/Jazz/Acid
26352,4TgkPULl2POFQoGOGZ2KgX,Sexy Music [Bonus Track] (Remastered 2013),Velvet (Remastered 2013),Japanese Funk/Soul/NEO/Jazz/Acid
26353,22p7tgi6cFVBaH7vAbgcUY,River's Island,River's Island,Japanese Funk/Soul/NEO/Jazz/Acid
26354,6h3NfvlWed8jwv1xECzQE4,Crush,Primetime,Japanese Funk/Soul/NEO/Jazz/Acid
26355,0kiVSrhKLaeij026mcoqXE,ESCAPE,ESCAPE,Japanese Funk/Soul/NEO/Jazz/Acid
26356,2bL76Bf8nqqy9dj7tgNVV3,TOKYO GIRL,GOLDEN DAYS,Japanese Funk/Soul/NEO/Jazz/Acid
26357,6Nq5N6GC5Ik5mteYWlpgKp,SHADOW CITY,Reflections,Japanese Funk/Soul/NEO/Jazz/Acid
26358,6w9Ob2zjMx1o614BI9wZsI,Plastic Love,Broken Love,Japanese Funk/Soul/NEO/Jazz/Acid
26359,62pLjWF5RRPQg3mPCLDwf7,숙녀 (淑女) Lady,都市女子,Japanese Funk/Soul/NEO/Jazz/Acid
26360,29KB0fBhoo7o9QvGkG8iHQ,Playing Games,"Japanese Boogie & Disco, Vol. 2",Japanese Funk/Soul/NEO/Jazz/Acid
26361,7EWiAH42N0RMovbIzah6hs,Weekend,...Only When I Laugh,Japanese Funk/Soul/NEO/Jazz/Acid
26362,59ec82BVYaafQKsam7SYId,渚・モデラート,SUPER COLLECTION ~EMI Years~,Japanese Funk/Soul/NEO/Jazz/Acid
26363,4xyoLXrUb0cpROQwZe1ggb,Know,Fin,Neo-Jazz Soul RnB & Afro
26364,5IFBJX7Wf4EzhECoiCjCch,Words Don’t Come Easy,Melting,Neo-Jazz Soul RnB & Afro
26365,0R3OnUm6RgIpRFcckCoi0x,Jungle,H.E.R. Volume 1,Neo-Jazz Soul RnB & Afro
26366,1h2LHhmyAXi8tPNLi806JA,"Shadow Man (feat. Phoelix, Smino & Saba)",Telefone,Neo-Jazz Soul RnB & Afro
26367,1jQfgl9WRle7D8a3GXLwaD,Transform (feat. Charlotte Day Wilson),Freudian,Neo-Jazz Soul RnB & Afro
26368,7gxJ4A7XuV9ZHw6ZrTpfp7,Icarus,In Gods Body,Neo-Jazz Soul RnB & Afro
26369,32vbyo69yJq5WXyvHCF0Yp,Ghost,Blood,Neo-Jazz Soul RnB & Afro
26370,0JwfrZk5keNp3SYhZn6Wi1,No One Knows,A.M. Paradox,Neo-Jazz Soul RnB & Afro
26371,1OepcuP3TLFht8sgCYS5l3,Never Call Me,Trip,Neo-Jazz Soul RnB & Afro
26372,27snqdLCPt0CshtieduKID,All Bad,The Never Story,Neo-Jazz Soul RnB & Afro
26373,7EMlE67VdDAYUcSYXO1BEY,Backwood,PHO,Neo-Jazz Soul RnB & Afro
26374,7lkA5h8ejsPjZcLHdGiHdr,GOAT,PHO,Neo-Jazz Soul RnB & Afro
26375,042wd4CrF4WTAwiKs0F7Ve,First World Problemz / Nobody Carez,Sonder Son,Neo-Jazz Soul RnB & Afro
26376,7c8kmH1pdl1ZLsFxaMxlUl,Red Clay,Cleo,Neo-Jazz Soul RnB & Afro
26377,513Tla7AksgNgCDZwOT2LU,Nuestro Planeta (feat. Reykon),Nuestro Planeta (feat. Reykon),Neo-Jazz Soul RnB & Afro
26378,0tBePnYDUyacbXvTIvTGAi,Childsplay,WAEVEYBBY VOLUME 1,Neo-Jazz Soul RnB & Afro
26379,5Jjuv7uNuTbgzj8dl6DeXG,Sugar Don't Be Sweet,Into the Wilderness,Neo-Jazz Soul RnB & Afro
26380,5dR7h8Rxj1ko6f9dmKQc77,Teenage Fantasy,Teenage Fantasy,Neo-Jazz Soul RnB & Afro
26381,4UOSM66BYQRD4YbOIkcTO8,Breathing Underwater,Choose Your Weapon,Neo-Jazz Soul RnB & Afro
26382,3jP3coGrROR7kjiDlpoRph,Tears Dry On Their Own,Back To Black,Neo-Jazz Soul RnB & Afro
26383,2XCTU3DJ9W6glWSkM2uQTS,Ex-Factor,The Miseducation of Lauryn Hill,Neo-Jazz Soul RnB & Afro
26384,1x0OUPKa4Rcj1jCoLI66bZ,Penthouse Cloud,Ego Death,Neo-Jazz Soul RnB & Afro
26385,0Y0JVqSlj8J512B5kjKekP,Back to Me,Be Free,Neo-Jazz Soul RnB & Afro
26386,5NbdN6rPwkntsk9rdHO4vl,The List,Voyager,Neo-Jazz Soul RnB & Afro
26387,7JJuFG4gELSwccbMXsvTVS,Table For Two,Love You Really,Neo-Jazz Soul RnB & Afro
26388,7MiWY7OrnN05ZhLmJl1PUl,Before The Funeral,Love You Really,Neo-Jazz Soul RnB & Afro
26389,7DpWrUnIr2vWAXztBGcoWM,Without You,Malibu,Neo-Jazz Soul RnB & Afro
26390,1xV2fxgmXaVJ0mJDgFuG3J,Ur Highness,WAEVEYBBY VOLUME 1,Neo-Jazz Soul RnB & Afro
26391,7wnC64YPj2YH2oHYBmCzHt,Melt My Heart to Stone,19,Neo-Jazz Soul RnB & Afro
26392,74RFiTUWHQwWbqhVrBfKuW,Soldier,New Amerykah Part One (4th World War) [UK-AU-NZ-Japan Version],Neo-Jazz Soul RnB & Afro
26393,02SUyCzxfqllXeEUqVNMVv,Tokyo,Blood,Neo-Jazz Soul RnB & Afro
26394,7j8k8M9korrPWTERMyD7mM,Stand Tall,"""Awaken, My Love!""",Neo-Jazz Soul RnB & Afro
26395,5RWOMIPSzfdf9IO6KnFefu,West,Late Night Tales: BADBADNOTGOOD,Neo-Jazz Soul RnB & Afro
26396,0To77mmBsRqtWIZHcnpMvT,Work,Late Night Tales: BADBADNOTGOOD,Neo-Jazz Soul RnB & Afro
26397,6kgLcuTv6qe1I3xAKaII8S,Doubt,Doubt,Neo-Jazz Soul RnB & Afro
26398,1JA1CkP5hFEarsErazLeIe,In Your Eyes (feat. Charlotte Day Wilson) [Nosaj Thing Remix],In Your Eyes (feat. Charlotte Day Wilson) [Nosaj Thing Remix],Neo-Jazz Soul RnB & Afro
26399,2kGTsnVVoDsQuFD3WrbH6b,Take Me There,Nightshade,Neo-Jazz Soul RnB & Afro
26400,62uuztuThFtrMuigPgbGuR,Higher,ANTI,Neo-Jazz Soul RnB & Afro
26401,2c5fBBdKPfYSSjqQR8r0yj,Baby Boy,"""Awaken, My Love!""",Neo-Jazz Soul RnB & Afro
26402,63PJEtaDQNx3BfJTqEY39c,She's Mine Pt. 1,4 Your Eyez Only,Neo-Jazz Soul RnB & Afro
26403,6LRRTTt97J9LnK1D3YcNGB,I Know You Know,Esperanza,Neo-Jazz Soul RnB & Afro
26404,6fbjdXZNtoAJbJZUeT87Ii,Sweet Life,channel ORANGE (Explicit Version),Neo-Jazz Soul RnB & Afro
26405,4qRjfovbhI4EwP7VQNfxVW,St. Tropez,2014 Forest Hills Drive,Neo-Jazz Soul RnB & Afro
26406,5XN9jwDlXAZ8j5nMcK7S1d,Now,War & Leisure,Neo-Jazz Soul RnB & Afro
26407,7zBkFHiWejDPxIimU8XpVw,All over You,Leisure,Neo-Jazz Soul RnB & Afro
26408,3jo3NCp02lsym2Pm4l8hld,Still,Black Moon,Neo-Jazz Soul RnB & Afro
26409,2NjYeefGWvg8ErbDg1zSnz,A Mother Lost,Black Moon,Neo-Jazz Soul RnB & Afro
26410,5sZ49nuYd2lMeiYCI7UfN0,Move On,Nothing's the Same,Neo-Jazz Soul RnB & Afro
26411,4D7o2dM2OeEFXB1omK5aTF,Sango,Sango,Neo-Jazz Soul RnB & Afro
26412,1wmQEa5wqsnhBaNNYVwet5,Fine Lines,"Insecure: Music from the HBO Original Series, Season 2",Neo-Jazz Soul RnB & Afro
26413,1OLeA7zpNAHkHOzBwjYfy7,Rocket Science,Rocket Science,Neo-Jazz Soul RnB & Afro
26414,0PEXp5yk0sx9dJ8JzwvjJb,Multi-Love,Multi-Love,Neo-Jazz Soul RnB & Afro
26415,2YXYKrW2HtvLIVCMD3eXXj,James Joint,ANTI,Neo-Jazz Soul RnB & Afro
26416,2HytB9M0U9L8fmrDFvDgXD,Honest,Honest,Neo-Jazz Soul RnB & Afro
26417,2VsKJODsXzU1NtoFYIh9FM,Crossfire / So Into You,Needle Paw,Neo-Jazz Soul RnB & Afro
26418,4M4IQlPTL8arij7jFFetWR,Helpless - Interlude,Late Bloomer,Neo-Jazz Soul RnB & Afro
26419,5GUYJTQap5F3RDQiCOJhrS,Self Control,Blonde,Neo-Jazz Soul RnB & Afro
26420,4L7jMAP8UcIe309yQmkdcO,Lost,channel ORANGE (Explicit Version),Neo-Jazz Soul RnB & Afro
26421,0SsL24tWTdMshmTBhK95HV,Doors Closing,Voyager,Neo-Jazz Soul RnB & Afro
26422,0UPy6jay9WQ2HSOiYq7nJy,This Love,This Love,Neo-Jazz Soul RnB & Afro
26423,4NHanbCsMTqUxOpPDrAPuM,Something In The Way,Project 11,Neo-Jazz Soul RnB & Afro
26424,05xA64s3UzOOmAnh9SIIjn,Bloom,Mango,Neo-Jazz Soul RnB & Afro
26425,3bPlMzfHJMYqdAC80NLPTb,Remember the Rain,Remember the Rain,Neo-Jazz Soul RnB & Afro
26426,4Sqkfwcm0HsUMlmmmZYTim,Nobody Other,The Visitor,Neo-Jazz Soul RnB & Afro
26427,4lfNMly5kJ10aXlq0DhnOp,*Low End Theory,*Low End Theory,Neo-Jazz Soul RnB & Afro
26428,0GOVA2bOtFTAONKhbknj2W,Don't Pretend,Nothing's the Same,Neo-Jazz Soul RnB & Afro
26429,6OCFXXVmoPFtidXA7ey1SI,Great Dane,Just Cosmo,Neo-Jazz Soul RnB & Afro
26430,6SEolIp22t0DzeBfCBo3hr,Vibin' Out with ((( O ))),French Kiwi Juice,Neo-Jazz Soul RnB & Afro
26431,73e0LixjWj3e8prfptVeGD,More Life,Outside,Neo-Jazz Soul RnB & Afro
26432,5EM3xViVNKGC6QgbhdDwHW,Good Love,"Shades on, Pt. 1",Neo-Jazz Soul RnB & Afro
26433,50qLAF3XgfhtaCGDKT4Kks,I Am,Black Panther The Album Music From And Inspired By,Neo-Jazz Soul RnB & Afro
26434,7sofbCzttnuYzcYKVJkbjg,Burn,Burn,Neo-Jazz Soul RnB & Afro
26435,5JdNrqdRbwYoZeuErHRf1J,Holy,HEAVN,Neo-Jazz Soul RnB & Afro
26436,31c86U35gJEV813lIaQzZe,Lonely (feat. Lorine Chia),HEAVN,Neo-Jazz Soul RnB & Afro
26437,3xlN0Fe1oEOEiE3yWLYcSD,Stellar,HEAVN,Neo-Jazz Soul RnB & Afro
26438,0LbK1bodGLc9xmV1cS9jvL,Will You Still Love Me Tomorrow? - 2011,Lioness: Hidden Treasures,Neo-Jazz Soul RnB & Afro
26439,1ulVKX61ePVrT81RLFqrOj,Just Friends (Sunny),Aijuswanaseing,Neo-Jazz Soul RnB & Afro
26440,3xhXKRGahWzcXF8rD5gUvd,Nothing Even Matters,The Miseducation of Lauryn Hill,Neo-Jazz Soul RnB & Afro
26441,46T4UTffeX2GrfqAU1hGjZ,90 Degrees,90 Degrees,Neo-Jazz Soul RnB & Afro
26442,6wGXez0O9oWzHJA5RKvhnn,Forbidden Fruit,H.C.I.F,Neo-Jazz Soul RnB & Afro
26443,5AUl8hyukPfxgVxniZFXAV,Joromi,Joromi,Neo-Jazz Soul RnB & Afro
26444,1l5AqNHJ3foihftOJ1R7Sh,My World,bittersweet vol. 1,Neo-Jazz Soul RnB & Afro
26445,66p59VAALXRlp777aP1Wom,Coming Home - Interlude,Isolation,Neo-Jazz Soul RnB & Afro
26446,3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,Views,Neo-Jazz Soul RnB & Afro
26447,0avSZqODpo898TKYgxxFvZ,Shame,Piñata Beats,Neo-Jazz Soul RnB & Afro
26448,6UQDIIEPzeduwXlZE86SOF,Don't Judge Me,Dirty Computer,Neo-Jazz Soul RnB & Afro
26449,5egiiQYWp19Mda1TA4J4FR,Hot Butter,La Sandunguera,Neo-Jazz Soul RnB & Afro
26450,5RcuACCOhgoc4ZH57AVCLA,Feel Like A Fool,Isolation,Neo-Jazz Soul RnB & Afro
26451,2MXnOfWDP2wDO34WFqP5JF,Daddy's Got You,More of You,Gospel Neo Soul
26452,7zL1R4SiaifOwieMmxsG7i,Who,"Simply a Vessel, Vol 3: Surrender All",Gospel Neo Soul
26453,204PMLBFTDVUHjy44ODWjv,I'm So Glad,Jamie Jones,Gospel Neo Soul
26454,2lTL3S3KG0b728s6FuJNLf,Push Myself,"He That Hath An Ear, Let Him Hear",Gospel Neo Soul
26455,0U0TACyVlSf1gqFXqnBeA2,Why Does It Take,Jamie Jones,Gospel Neo Soul
26456,6BgRXHZK7xJYbazlQvKYJV,Summer Dayz,Jamie Jones,Gospel Neo Soul
